Source,Target,Type
175,324,Undirected
175,330,Undirected
175,334,Undirected
175,335,Undirected
175,348,Undirected
175,356,Undirected
175,362,Undirected
175,397,Undirected
175,371,Undirected
175,492,Undirected
175,376,Undirected
175,377,Undirected
175,378,Undirected
175,382,Undirected
175,384,Undirected
175,476,Undirected
175,405,Undirected
175,406,Undirected
175,412,Undirected
175,417,Undirected
175,418,Undirected
175,419,Undirected
175,421,Undirected
175,431,Undirected
175,433,Undirected
175,436,Undirected
175,438,Undirected
175,439,Undirected
175,440,Undirected
175,457,Undirected
175,464,Undirected
175,466,Undirected
175,473,Undirected
175,474,Undirected
175,478,Undirected
175,479,Undirected
175,484,Undirected
175,492,Undirected
177,12,Undirected
177,20,Undirected
177,42,Undirected
177,43,Undirected
177,66,Undirected
177,72,Undirected
177,107,Undirected
177,122,Undirected
177,146,Undirected
177,154,Undirected
177,182,Undirected
177,193,Undirected
177,202,Undirected
177,212,Undirected
177,225,Undirected
177,233,Undirected
177,241,Undirected
177,275,Undirected
177,324,Undirected
178,25,Undirected
178,29,Undirected
178,50,Undirected
178,52,Undirected
178,57,Undirected
178,60,Undirected
178,100,Undirected
178,103,Undirected
178,114,Undirected
178,116,Undirected
178,119,Undirected
178,135,Undirected
178,138,Undirected
178,157,Undirected
178,160,Undirected
178,165,Undirected
178,196,Undirected
178,205,Undirected
178,207,Undirected
178,214,Undirected
178,235,Undirected
178,249,Undirected
178,270,Undirected
178,278,Undirected
178,292,Undirected
178,322,Undirected
178,330,Undirected
178,335,Undirected
178,348,Undirected
178,357,Undirected
178,362,Undirected
178,371,Undirected
178,372,Undirected
178,377,Undirected
178,378,Undirected
178,394,Undirected
178,398,Undirected
178,418,Undirected
178,419,Undirected
178,421,Undirected
178,431,Undirected
178,436,Undirected
178,440,Undirected
178,457,Undirected
178,459,Undirected
178,466,Undirected
178,476,Undirected
178,479,Undirected
178,484,Undirected
178,490,Undirected
178,492,Undirected
178,494,Undirected
179,8,Undirected
179,21,Undirected
179,23,Undirected
179,29,Undirected
179,34,Undirected
179,42,Undirected
179,50,Undirected
179,57,Undirected
179,62,Undirected
179,63,Undirected
179,76,Undirected
179,91,Undirected
179,109,Undirected
179,114,Undirected
179,135,Undirected
179,138,Undirected
179,147,Undirected
179,155,Undirected
179,174,Undirected
179,175,Undirected
179,181,Undirected
179,197,Undirected
179,214,Undirected
179,235,Undirected
179,245,Undirected
179,249,Undirected
179,260,Undirected
179,264,Undirected
179,270,Undirected
179,277,Undirected
179,278,Undirected
179,288,Undirected
179,292,Undirected
179,297,Undirected
179,311,Undirected
179,312,Undirected
179,322,Undirected
179,323,Undirected
179,330,Undirected
179,340,Undirected
179,348,Undirected
179,362,Undirected
179,397,Undirected
179,372,Undirected
179,377,Undirected
179,378,Undirected
179,382,Undirected
179,390,Undirected
179,398,Undirected
179,405,Undirected
179,418,Undirected
179,421,Undirected
179,436,Undirected
179,438,Undirected
179,440,Undirected
179,443,Undirected
179,459,Undirected
179,466,Undirected
179,474,Undirected
179,476,Undirected
179,479,Undirected
180,4,Undirected
180,6,Undirected
180,8,Undirected
180,20,Undirected
180,21,Undirected
180,23,Undirected
180,110,Undirected
180,34,Undirected
180,42,Undirected
180,43,Undirected
180,62,Undirected
180,63,Undirected
180,66,Undirected
180,70,Undirected
180,72,Undirected
180,82,Undirected
180,76,Undirected
180,82,Undirected
180,105,Undirected
180,107,Undirected
180,109,Undirected
180,112,Undirected
180,115,Undirected
180,123,Undirected
180,125,Undirected
180,136,Undirected
180,141,Undirected
180,146,Undirected
180,175,Undirected
180,181,Undirected
180,182,Undirected
180,194,Undirected
180,197,Undirected
180,198,Undirected
180,216,Undirected
180,225,Undirected
180,235,Undirected
180,249,Undirected
180,258,Undirected
180,261,Undirected
180,285,Undirected
180,290,Undirected
180,313,Undirected
180,323,Undirected
180,324,Undirected
180,402,Undirected
180,404,Undirected
180,405,Undirected
180,417,Undirected
180,433,Undirected
180,438,Undirected
181,1,Undirected
181,4,Undirected
181,8,Undirected
181,20,Undirected
181,21,Undirected
181,22,Undirected
181,23,Undirected
181,24,Undirected
181,29,Undirected
181,110,Undirected
181,34,Undirected
181,38,Undirected
181,39,Undirected
181,42,Undirected
181,50,Undirected
181,57,Undirected
181,58,Undirected
181,61,Undirected
181,62,Undirected
181,63,Undirected
181,66,Undirected
181,70,Undirected
181,76,Undirected
181,86,Undirected
181,87,Undirected
181,95,Undirected
181,103,Undirected
181,105,Undirected
181,109,Undirected
181,110,Undirected
181,115,Undirected
181,118,Undirected
181,123,Undirected
181,124,Undirected
181,131,Undirected
181,134,Undirected
181,135,Undirected
181,138,Undirected
181,141,Undirected
181,146,Undirected
181,151,Undirected
181,153,Undirected
181,155,Undirected
181,157,Undirected
181,174,Undirected
181,175,Undirected
181,179,Undirected
181,180,Undirected
181,182,Undirected
181,184,Undirected
181,188,Undirected
181,189,Undirected
181,196,Undirected
181,197,Undirected
181,198,Undirected
181,205,Undirected
181,214,Undirected
181,225,Undirected
181,235,Undirected
181,242,Undirected
181,245,Undirected
181,246,Undirected
181,249,Undirected
181,252,Undirected
181,258,Undirected
181,270,Undirected
181,275,Undirected
181,277,Undirected
181,278,Undirected
181,287,Undirected
181,288,Undirected
181,290,Undirected
181,292,Undirected
181,303,Undirected
181,311,Undirected
181,321,Undirected
181,322,Undirected
181,323,Undirected
181,324,Undirected
181,335,Undirected
181,340,Undirected
181,348,Undirected
181,362,Undirected
181,397,Undirected
181,378,Undirected
181,382,Undirected
181,390,Undirected
181,391,Undirected
181,402,Undirected
181,405,Undirected
181,409,Undirected
181,417,Undirected
181,419,Undirected
181,421,Undirected
181,425,Undirected
181,431,Undirected
181,433,Undirected
181,438,Undirected
181,439,Undirected
181,440,Undirected
181,457,Undirected
181,459,Undirected
181,466,Undirected
181,468,Undirected
181,473,Undirected
181,474,Undirected
181,479,Undirected
181,486,Undirected
181,492,Undirected
181,494,Undirected
182,1,Undirected
182,4,Undirected
182,5,Undirected
182,6,Undirected
182,7,Undirected
182,8,Undirected
182,20,Undirected
182,21,Undirected
182,22,Undirected
182,28,Undirected
182,110,Undirected
182,40,Undirected
182,42,Undirected
182,43,Undirected
182,44,Undirected
182,45,Undirected
182,54,Undirected
182,62,Undirected
182,63,Undirected
182,66,Undirected
182,69,Undirected
182,70,Undirected
182,72,Undirected
182,82,Undirected
182,76,Undirected
182,77,Undirected
182,82,Undirected
182,89,Undirected
182,102,Undirected
182,105,Undirected
182,107,Undirected
182,112,Undirected
182,113,Undirected
182,115,Undirected
182,125,Undirected
182,130,Undirected
182,135,Undirected
182,136,Undirected
182,141,Undirected
182,146,Undirected
182,154,Undirected
182,155,Undirected
182,157,Undirected
182,175,Undirected
182,177,Undirected
182,180,Undirected
182,181,Undirected
182,193,Undirected
182,194,Undirected
182,195,Undirected
182,197,Undirected
182,198,Undirected
182,202,Undirected
182,210,Undirected
182,212,Undirected
182,223,Undirected
182,225,Undirected
182,228,Undirected
182,233,Undirected
182,235,Undirected
182,240,Undirected
182,249,Undirected
182,252,Undirected
182,258,Undirected
182,271,Undirected
182,275,Undirected
182,285,Undirected
182,290,Undirected
182,313,Undirected
182,315,Undirected
182,318,Undirected
182,323,Undirected
182,324,Undirected
182,349,Undirected
182,356,Undirected
182,476,Undirected
182,400,Undirected
182,402,Undirected
182,405,Undirected
182,417,Undirected
182,419,Undirected
182,438,Undirected
182,473,Undirected
182,492,Undirected
183,1,Undirected
183,5,Undirected
183,8,Undirected
183,10,Undirected
183,16,Undirected
183,23,Undirected
183,41,Undirected
183,84,Undirected
183,91,Undirected
183,103,Undirected
183,113,Undirected
183,116,Undirected
183,119,Undirected
183,131,Undirected
183,138,Undirected
183,157,Undirected
183,174,Undirected
183,175,Undirected
183,184,Undirected
183,196,Undirected
183,197,Undirected
183,198,Undirected
183,235,Undirected
183,245,Undirected
183,249,Undirected
183,250,Undirected
183,251,Undirected
183,270,Undirected
183,278,Undirected
183,292,Undirected
183,301,Undirected
183,322,Undirected
183,330,Undirected
183,362,Undirected
183,397,Undirected
183,371,Undirected
183,377,Undirected
183,383,Undirected
183,394,Undirected
183,398,Undirected
183,409,Undirected
183,418,Undirected
183,419,Undirected
183,420,Undirected
183,421,Undirected
183,431,Undirected
183,435,Undirected
183,436,Undirected
183,438,Undirected
183,440,Undirected
183,450,Undirected
183,457,Undirected
183,473,Undirected
183,492,Undirected
184,1,Undirected
184,11,Undirected
184,15,Undirected
184,16,Undirected
184,20,Undirected
184,23,Undirected
184,24,Undirected
184,70,Undirected
184,76,Undirected
184,91,Undirected
184,92,Undirected
184,103,Undirected
184,131,Undirected
184,134,Undirected
184,138,Undirected
184,141,Undirected
184,174,Undirected
184,175,Undirected
184,181,Undirected
184,183,Undirected
184,185,Undirected
184,197,Undirected
184,228,Undirected
184,231,Undirected
184,235,Undirected
184,249,Undirected
184,252,Undirected
184,258,Undirected
184,270,Undirected
184,286,Undirected
184,288,Undirected
184,299,Undirected
184,311,Undirected
184,315,Undirected
184,318,Undirected
184,356,Undirected
184,397,Undirected
184,383,Undirected
184,384,Undirected
184,405,Undirected
184,406,Undirected
184,459,Undirected
184,419,Undirected
184,420,Undirected
184,431,Undirected
184,473,Undirected
185,1,Undirected
185,11,Undirected
185,16,Undirected
185,34,Undirected
185,70,Undirected
185,78,Undirected
185,92,Undirected
185,110,Undirected
185,123,Undirected
185,174,Undirected
185,175,Undirected
185,184,Undirected
185,198,Undirected
185,258,Undirected
185,299,Undirected
185,318,Undirected
185,331,Undirected
185,367,Undirected
185,397,Undirected
185,406,Undirected
185,459,Undirected
185,433,Undirected
185,462,Undirected
186,91,Undirected
186,103,Undirected
186,174,Undirected
186,203,Undirected
186,483,Undirected
186,210,Undirected
186,245,Undirected
186,250,Undirected
186,270,Undirected
186,294,Undirected
186,297,Undirected
186,368,Undirected
186,371,Undirected
186,372,Undirected
186,418,Undirected
186,419,Undirected
186,421,Undirected
186,431,Undirected
186,464,Undirected
187,4,Undirected
187,8,Undirected
187,21,Undirected
187,23,Undirected
187,24,Undirected
187,26,Undirected
187,38,Undirected
187,103,Undirected
187,105,Undirected
187,115,Undirected
187,119,Undirected
187,135,Undirected
187,138,Undirected
187,157,Undirected
187,170,Undirected
187,175,Undirected
187,189,Undirected
187,197,Undirected
187,242,Undirected
187,249,Undirected
187,254,Undirected
187,270,Undirected
187,330,Undirected
187,335,Undirected
187,340,Undirected
187,348,Undirected
187,394,Undirected
187,419,Undirected
187,435,Undirected
187,439,Undirected
187,457,Undirected
187,473,Undirected
187,474,Undirected
187,492,Undirected
188,42,Undirected
188,51,Undirected
188,62,Undirected
188,63,Undirected
188,86,Undirected
188,95,Undirected
188,115,Undirected
188,146,Undirected
188,175,Undirected
188,181,Undirected
188,197,Undirected
188,225,Undirected
188,235,Undirected
188,241,Undirected
188,245,Undirected
188,287,Undirected
188,321,Undirected
188,323,Undirected
188,324,Undirected
188,348,Undirected
188,390,Undirected
188,391,Undirected
188,405,Undirected
188,417,Undirected
188,421,Undirected
188,438,Undirected
188,440,Undirected
188,478,Undirected
188,479,Undirected
188,489,Undirected
188,492,Undirected
189,8,Undirected
189,23,Undirected
189,29,Undirected
189,34,Undirected
189,38,Undirected
189,46,Undirected
189,60,Undirected
189,61,Undirected
189,62,Undirected
189,103,Undirected
189,109,Undirected
189,110,Undirected
189,115,Undirected
189,134,Undirected
189,135,Undirected
189,150,Undirected
189,160,Undirected
189,181,Undirected
189,187,Undirected
189,192,Undirected
189,235,Undirected
189,249,Undirected
189,276,Undirected
189,303,Undirected
189,322,Undirected
189,335,Undirected
189,348,Undirected
189,417,Undirected
189,421,Undirected
189,435,Undirected
189,492,Undirected
191,196,Undirected
191,277,Undirected
191,485,Undirected
191,493,Undirected
191,494,Undirected
192,9,Undirected
192,110,Undirected
192,45,Undirected
192,46,Undirected
192,54,Undirected
192,103,Undirected
192,110,Undirected
192,134,Undirected
192,135,Undirected
192,157,Undirected
192,175,Undirected
192,189,Undirected
192,197,Undirected
192,203,Undirected
192,205,Undirected
192,238,Undirected
192,249,Undirected
192,254,Undirected
192,261,Undirected
192,297,Undirected
192,322,Undirected
192,330,Undirected
193,12,Undirected
193,20,Undirected
193,22,Undirected
193,69,Undirected
193,72,Undirected
193,107,Undirected
193,125,Undirected
193,136,Undirected
193,177,Undirected
193,182,Undirected
193,194,Undirected
193,202,Undirected
193,212,Undirected
193,223,Undirected
193,233,Undirected
193,285,Undirected
193,324,Undirected
194,6,Undirected
194,11,Undirected
194,20,Undirected
194,43,Undirected
194,44,Undirected
194,66,Undirected
194,69,Undirected
194,70,Undirected
194,105,Undirected
194,107,Undirected
194,112,Undirected
194,125,Undirected
194,136,Undirected
194,161,Undirected
194,180,Undirected
194,182,Undirected
194,193,Undirected
194,198,Undirected
194,202,Undirected
194,212,Undirected
194,258,Undirected
194,263,Undirected
194,285,Undirected
194,290,Undirected
194,313,Undirected
194,483,Undirected
194,350,Undirected
195,66,Undirected
195,69,Undirected
195,130,Undirected
195,182,Undirected
195,259,Undirected
195,285,Undirected
195,381,Undirected
196,10,Undirected
196,41,Undirected
196,50,Undirected
196,57,Undirected
196,81,Undirected
196,86,Undirected
196,87,Undirected
196,91,Undirected
196,103,Undirected
196,116,Undirected
196,124,Undirected
196,128,Undirected
196,131,Undirected
196,138,Undirected
196,147,Undirected
196,165,Undirected
196,174,Undirected
196,175,Undirected
196,178,Undirected
196,181,Undirected
196,183,Undirected
196,191,Undirected
196,228,Undirected
196,231,Undirected
196,249,Undirected
196,250,Undirected
196,264,Undirected
196,382,Undirected
196,277,Undirected
196,278,Undirected
196,288,Undirected
196,322,Undirected
196,329,Undirected
196,330,Undirected
196,340,Undirected
196,357,Undirected
196,362,Undirected
196,397,Undirected
196,371,Undirected
196,377,Undirected
196,383,Undirected
196,386,Undirected
196,398,Undirected
196,409,Undirected
196,418,Undirected
196,419,Undirected
196,420,Undirected
196,421,Undirected
196,425,Undirected
196,431,Undirected
196,435,Undirected
196,436,Undirected
196,440,Undirected
196,447,Undirected
196,457,Undirected
196,459,Undirected
196,466,Undirected
196,473,Undirected
196,474,Undirected
196,479,Undirected
196,484,Undirected
196,490,Undirected
196,492,Undirected
197,1,Undirected
197,4,Undirected
197,5,Undirected
197,6,Undirected
197,7,Undirected
197,8,Undirected
197,15,Undirected
197,20,Undirected
197,21,Undirected
197,23,Undirected
197,29,Undirected
197,110,Undirected
197,34,Undirected
197,37,Undirected
197,39,Undirected
197,40,Undirected
197,41,Undirected
197,42,Undirected
197,43,Undirected
197,45,Undirected
197,50,Undirected
197,54,Undirected
197,62,Undirected
197,63,Undirected
197,66,Undirected
197,76,Undirected
197,86,Undirected
197,89,Undirected
197,91,Undirected
197,97,Undirected
197,100,Undirected
197,103,Undirected
197,105,Undirected
197,109,Undirected
197,110,Undirected
197,112,Undirected
197,113,Undirected
197,114,Undirected
197,115,Undirected
197,123,Undirected
197,134,Undirected
197,135,Undirected
197,138,Undirected
197,150,Undirected
197,157,Undirected
197,163,Undirected
197,165,Undirected
197,174,Undirected
197,175,Undirected
197,179,Undirected
